active_calories,active_time,activity_type,current_activity_type_intensity,cycles,cycles_to_calories,cycles_to_distance,data,data16,distance,duration_min,enabled,event,event_type,garmin_product,heart_rate,intensity,local_timestamp,manufacturer,moderate_activity_minutes,number,resting_metabolic_rate,serial_number,software_version,steps,stress_level_time,stress_level_value,time_created,timestamp,timestamp_16,type,unknown_0,unknown_1,unknown_14,unknown_15,unknown_16,unknown_2,unknown_253,unknown_3,unknown_37,unknown_38,unknown_4,unknown_6,unknown_7,unknown_8,version,vigorous_activity_minutes
,,,,,,,2,2,,,,41,marker,,,,,,,,,,,,,,,2024-12-01 04:45:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,,
,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,2024-12-01 04:45:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 04:46:00,69,,,,,,,,,,-58,,63,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359,,,,,,1101962760,,,,,,,,,
,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,40456,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 64, 1, 32)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 04:47:00,67,,,,,,,,,,-56,,63,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330,,,,,,1101962820,,,,,,,,,
,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,40516,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 54, 1, 40)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 04:48:00,60,,,,,,,,,,-47,,62,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333,,,,,,1101962880,,,,,,,,,
,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,40576,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192, 31, 240, 55)",,,,,,,,,,
,,sedentary,"(136,)",,,,,,,,,,,,,4,,,,,,,,,,,,2024-12-01 04:48:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 04:49:00,78,,,,,,,,,,-70,,62,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101962940,,,,,,,,,
,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,40636,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 92, 1, 176)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 04:50:00,87,,,,,,,,,,-82,,62,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101963000,,,,,,,,,
,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,40696,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(46, 0, 0, 248)",,,,,,,,,,
17,510.0,walking,"(70,)",122.0,,,,,,,,,,,,2,,,,,,,,,,,,,40696,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 04:51:00,81,,,,,,,,,,-74,,62,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404,,,,,,1101963060,,,,,,,,,
,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,40756,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 04:52:00,74,,,,,,,,,,-65,,62,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382,,,,,,1101963120,,,,,,,,,
,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,40816,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(26, 52, 128, 185)",,,,,,,,,,
,,sedentary,"(168,)",,,,,,,,,,,,,5,,,,,,,,,,,,2024-12-01 04:52:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 04:53:00,-2,,,,,,,,,,102,,62,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101963180,,,,,,,,,
,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,40876,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
17,525.0,walking,"(134,)",137.5,,,,,,,,,,,,4,,,,,,,,,,,,,40876,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 04:54:00,-2,,,,,,,,,,102,,62,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101963240,,,,,,,,,
,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,40936,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(24, 68, 116, 185)",,,,,,,,,,
,,sedentary,"(200,)",,,,,,,,,,,,,6,,,,,,,,,,,,2024-12-01 04:54:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 04:55:00,-2,,,,,,,,,,102,,61,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101963300,,,,,,,,,
,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,40996,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(126, 45, 213, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 04:56:00,93,,,,,,,,,,-90,,61,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101963360,,,,,,,,,
,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,41056,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 4, 240)",,,,,,,,,,
6,120.0,generic,"(192,)",0.0,,,,,,,,,,,,6,,,,,,,,,,,,,41056,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 04:57:00,-2,,,,,,,,,,102,,61,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101963420,,,,,,,,,
,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,41116,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(46, 0, 0, 248)",,,,,,,,,,
19,555.0,walking,"(38,)",148.5,,,,,,,,,,,,1,,,,,,,,,,,,,41116,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 04:58:00,87,,,,,,,,,,-82,,61,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221,,,,,,1101963480,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,41176,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
,,sedentary,"(136,)",,,,,,,,,,,,,4,,,,,,,,,,,,2024-12-01 04:58:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 04:59:00,75,,,,,,,,,,-66,,61,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338,,,,,,1101963540,,,,,,,,,
,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,41236,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(22, 88, 176, 185)",,,,,,,,,,
,,,,,,,16,16,,,,54,marker,,,,,,,,,,,,,,,2024-12-01 05:00:00,,,,,8,1101961740,,,,,,,,,,,,
19,570.0,walking,"(102,)",153.0,,,,,,,,,,,,3,,,,,,,,,,,,,41236,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:00:00,82,,,,,,,,,,-76,,60,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303,,,,,,1101963600,,,,,,,,,
,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,41296,,,,,,,,,,,,,,,,,
,,,,,,,3,3,,,,41,marker,,,,,,,,,,,,,,,2024-12-01 05:00:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-12-01 05:01:00,,,,,0,1101962700,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:01:00,76,,,,,,,,,,-68,,60,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277,,,,,,1101963660,,,,,,,,,
,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,41356,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 124, 184, 185)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-12-01 05:02:00,,,,,8,1101962760,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:02:00,73,,,,,,,,,,-64,,60,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344,,,,,,1101963720,,,,,,,,,
,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,41416,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(126, 51, 24, 193)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:03:00,46,,,,,,,,,,-28,,60,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299,,,,,,1101963780,,,,,,,,,
,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,41476,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(24, 152, 1, 176)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:04:00,70,,,,,,,,,,-60,,60,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364,,,,,,1101963840,,,,,,,,,
,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,41536,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,,
,,,,,,,3,3,,,,54,marker,,,,,,,,,,,,,,,2024-12-01 05:05:00,,,,,0,1101962820,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:05:00,80,,,,,,,,,,-73,,60,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455,,,,,,1101963900,,,,,,,,,
,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,41596,,,,,,,,,,,,,,,,,
,,sedentary,"(104,)",,,,,,,,,,,,,3,,,,,,,,,,,,2024-12-01 05:05:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-12-01 05:06:00,,,,,8,1101963000,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:06:00,79,,,,,,,,,,-72,,60,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,,,,,,1101963960,,,,,,,,,
,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,41656,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:07:00,72,,,,,,,,,,-63,,59,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,,,,,,1101964020,,,,,,,,,
,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,41716,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(18, 104, 92, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:08:00,73,,,,,,,,,,-64,,59,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377,,,,,,1101964080,,,,,,,,,
,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,41776,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 4, 240)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:09:00,60,,,,,,,,,,-46,,59,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429,,,,,,1101964140,,,,,,,,,
,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,41836,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(8, 84, 1, 176)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:10:00,66,,,,,,,,,,-55,,59,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507,,,,,,1101964200,,,,,,,,,
,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,41896,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:11:00,66,,,,,,,,,,-54,,59,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452,,,,,,1101964260,,,,,,,,,
,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,41956,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:12:00,57,,,,,,,,,,-43,,59,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383,,,,,,1101964320,,,,,,,,,
,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,42016,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(24, 144, 64, 185)",,,,,,,,,,
,,,,,,,7,7,,,,54,marker,,,,,,,,,,,,,,,2024-12-01 05:13:00,,,,,0,1101963060,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:13:00,73,,,,,,,,,,-64,,59,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342,,,,,,1101964380,,,,,,,,,
,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,42076,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:14:00,73,,,,,,,,,,-64,,59,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435,,,,,,1101964440,,,,,,,,,
,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,42136,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(18, 136, 56, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:15:00,71,,,,,,,,,,-61,,58,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427,,,,,,1101964500,,,,,,,,,
,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,42196,,,,,,,,,,,,,,,,,
,,,,,,,4,4,,,,41,marker,,,,,,,,,,,,,,,2024-12-01 05:15:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(84, 44, 204, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:16:00,75,,,,,,,,,,-66,,58,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406,,,,,,1101964560,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 4, 240)",,,,,,,,,,
,,,,,,,4,4,,,,54,marker,,,,,,,,,,,,,,,2024-12-01 05:17:00,,,,,8,1101963480,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:17:00,73,,,,,,,,,,-64,,58,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387,,,,,,1101964620,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:18:00,75,,,,,,,,,,-66,,58,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374,,,,,,1101964680,,,,,,,,,
,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,42376,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:19:00,63,,,,,,,,,,-50,,58,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317,,,,,,1101964740,,,,,,,,,
,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,42436,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(18, 180, 44, 185)",,,,,,,,,,
,,,,,,,3,3,,,,54,marker,,,,,,,,,,,,,,,2024-12-01 05:20:00,,,,,0,1101963720,,,,,,,,,,,,
,,sedentary,"(104,)",,,,,,,,,,,,,3,,,,,,,,,,,,2024-12-01 05:19:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:20:00,66,,,,,,,,,,-54,,58,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264,,,,,,1101964800,,,,,,,,,
,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,42496,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,2024-12-01 05:20:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:21:00,63,,,,,,,,,,-51,,58,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353,,,,,,1101964860,,,,,,,,,
,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,42556,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 76, 1, 176)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:22:00,66,,,,,,,,,,-55,,57,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437,,,,,,1101964920,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 4, 240)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:23:00,68,,,,,,,,,,-57,,57,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415,,,,,,1101964980,,,,,,,,,
,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,42676,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 64, 1, 176)",,,,,,,,,,
,,,,,,,4,4,,,,54,marker,,,,,,,,,,,,,,,2024-12-01 05:24:00,,,,,8,1101963900,,,,,,,,,,,,
,,sedentary,"(104,)",,,,,,,,,,,,,3,,,,,,,,,,,,2024-12-01 05:23:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:24:00,72,,,,,,,,,,-62,,57,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321,,,,,,1101965040,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(162, 34, 32, 56)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-12-01 05:25:00,,,,,0,1101964140,,,,,,,,,,,,
,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,2024-12-01 05:24:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:25:00,71,,,,,,,,,,-61,,57,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359,,,,,,1101965100,,,,,,,,,
,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,42796,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(40, 100, 32, 64)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-12-01 05:26:00,,,,,8,1101964200,,,,,,,,,,,,
,,sedentary,"(104,)",,,,,,,,,,,,,3,,,,,,,,,,,,2024-12-01 05:25:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-01 05:26:00,66,,,,,,,,,,-54,,57,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,,,,,,1101965160,,,,,,,,,
,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,42856,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(12, 0, 12, 72)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-12-01 05:27:00,,,,,0,1101964260,,,,,,,,,,,,
