active_calories,active_time,activity_type,current_activity_type_intensity,cycles,cycles_to_calories,cycles_to_distance,data,data16,distance,duration_min,enabled,event,event_type,garmin_product,heart_rate,intensity,local_timestamp,manufacturer,number,resting_metabolic_rate,serial_number,software_version,steps,stress_level_time,stress_level_value,time_created,timestamp,timestamp_16,type,unknown_0,unknown_1,unknown_14,unknown_15,unknown_16,unknown_2,unknown_253,unknown_3,unknown_37,unknown_38,unknown_4,unknown_6,unknown_7,unknown_8,version
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(144, 254, 167, 65, 3, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(144, 254, 167, 65, 3, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,2024-11-26 04:13:00,,,,,0,1101527820,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:13:00,-2,,,,,,,,,,102,,70,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430,,,,,,1101528780,,,,,,,,
,,,,,,,,,,,,,,,71,,,,,,,,,,,,,65228,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 12, 1, 176)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101528840,,,,,,,,
,,,,,,,,,,,,,,,69,,,,,,,,,,,,,65288,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,
,,,,,,,2,2,,,,54,marker,,,,,,,,,,,,,,2024-11-26 04:15:00,,,,,8,1101527880,,,,,,,,,,,
24,1980.0,walking,"(70,)",1004.5,,,,,,,,,,,,2,,,,,,,,,,,,65288,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:15:00,-2,,,,,,,,,,102,,70,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101528900,,,,,,,,
,,,,,,,,,,,,,,,90,,,,,,,,,,,,,65348,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,
,,sedentary,"(168,)",,,,,,,,,,,,,5,,,,,,,,,,,2024-11-26 04:15:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:16:00,81,,,,,,,,,,-75,,70,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101528960,,,,,,,,
,,,,,,,,,,,,,,,89,,,,,,,,,,,,,65408,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:17:00,-2,,,,,,,,,,102,,69,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101529020,,,,,,,,
,,,,,,,,,,,,,,,90,,,,,,,,,,,,,65468,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,
,,,,,,,3,3,,,,54,marker,,,,,,,,,,,,,,2024-11-26 04:18:00,,,,,0,1101528000,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:18:00,-2,,,,,,,,,,102,,69,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101529080,,,,,,,,
,,,,,,,,,,,,,,,91,,,,,,,,,,,,,65528,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,2024-11-26 04:19:00,,,,,8,1101528180,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:19:00,-2,,,,,,,,,,102,,69,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101529140,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 144, 33, 185)",,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,2024-11-26 04:20:00,,,,,0,1101528240,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:20:00,-2,,,,,,,,,,102,,69,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101529200,,,,,,,,
,,,,,,,,,,,,,,,109,,,,,,,,,,,,,112,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,
36,2280.0,walking,"(70,)",1163.5,,,,,,,,,,,,2,,,,,,,,,,,,112,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:21:00,-1,,,,,,,,,,101,,69,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382,,,,,,1101529260,,,,,,,,
,,,,,,,,,,,,,,,102,,,,,,,,,,,,,172,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 144, 141, 185)",,,,,,,,,
,,,,,,,2,2,,,,54,marker,,,,,,,,,,,,,,2024-11-26 04:22:00,,,,,8,1101528300,,,,,,,,,,,
,,sedentary,"(136,)",,,,,,,,,,,,,4,,,,,,,,,,,2024-11-26 04:21:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:22:00,-1,,,,,,,,,,101,,69,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373,,,,,,1101529320,,,,,,,,
,,,,,,,,,,,,,,,89,,,,,,,,,,,,,232,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(8, 96, 1, 176)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:23:00,-2,,,,,,,,,,102,,69,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101529380,,,,,,,,
,,,,,,,,,,,,,,,93,,,,,,,,,,,,,292,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:24:00,-2,,,,,,,,,,102,,68,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101529440,,,,,,,,
,,,,,,,,,,,,,,,108,,,,,,,,,,,,,352,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:25:00,-2,,,,,,,,,,102,,68,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101529500,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 0, 4, 240)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:26:00,-1,,,,,,,,,,101,,68,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275,,,,,,1101529560,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,472,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:27:00,-1,,,,,,,,,,101,,68,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,,,,,,1101529620,,,,,,,,
,,,,,,,,,,,,,,,91,,,,,,,,,,,,,532,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:28:00,-2,,,,,,,,,,102,,68,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101529680,,,,,,,,
,,,,,,,,,,,,,,,96,,,,,,,,,,,,,592,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:29:00,-2,,,,,,,,,,102,,68,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101529740,,,,,,,,
,,,,,,,,,,,,,,,102,,,,,,,,,,,,,652,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 144, 125, 185)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:30:00,-2,,,,,,,,,,102,,68,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101529800,,,,,,,,
,,,,,,,,,,,,,,,106,,,,,,,,,,,,,712,,,,,,,,,,,,,,,,
62,2820.0,walking,"(70,)",1597.5,,,,,,,,,,,,2,,,,,,,,,,,,712,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 176, 1, 176)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:31:00,-2,,,,,,,,,,102,,68,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101529860,,,,,,,,
,,,,,,,,,,,,,,,105,,,,,,,,,,,,,772,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:32:00,-2,,,,,,,,,,102,,68,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101529920,,,,,,,,
,,,,,,,,,,,,,,,108,,,,,,,,,,,,,832,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 144, 165, 185)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:33:00,-2,,,,,,,,,,102,,68,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101529980,,,,,,,,
,,,,,,,,,,,,,,,109,,,,,,,,,,,,,892,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:34:00,-2,,,,,,,,,,102,,68,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101530040,,,,,,,,
,,,,,,,,,,,,,,,107,,,,,,,,,,,,,952,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,
74,3060.0,walking,"(70,)",1786.5,,,,,,,,,,,,2,,,,,,,,,,,,952,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:35:00,-2,,,,,,,,,,102,,68,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101530100,,,,,,,,
,,,,,,,,,,,,,,,97,,,,,,,,,,,,,1012,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 0, 4, 240)",,,,,,,,,
,,sedentary,"(200,)",,,,,,,,,,,,,6,,,,,,,,,,,2024-11-26 04:35:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:36:00,-2,,,,,,,,,,102,,68,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101530160,,,,,,,,
,,,,,,,,,,,,,,,101,,,,,,,,,,,,,1072,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 192, 1, 176)",,,,,,,,,
76,3120.0,walking,"(38,)",1792.5,,,,,,,,,,,,1,,,,,,,,,,,,1072,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:37:00,81,,,,,,,,,,-74,,67,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101530220,,,,,,,,
,,,,,,,,,,,,,,,97,,,,,,,,,,,,,1132,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:38:00,75,,,,,,,,,,-67,,67,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533,,,,,,1101530280,,,,,,,,
,,,,,,,,,,,,,,,85,,,,,,,,,,,,,1192,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(8, 132, 165, 185)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:39:00,-1,,,,,,,,,,101,,67,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,,,,,,1101530340,,,,,,,,
,,,,,,,,,,,,,,,68,,,,,,,,,,,,,1252,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:40:00,31,,,,,,,,,,-8,,67,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444,,,,,,1101530400,,,,,,,,
,,,,,,,,,,,,,,,67,,,,,,,,,,,,,1312,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,
,,sedentary,"(104,)",,,,,,,,,,,,,3,,,,,,,,,,,2024-11-26 04:40:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:41:00,26,,,,,,,,,,-1,,67,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461,,,,,,1101530460,,,,,,,,
,,,,,,,,,,,,,,,68,,,,,,,,,,,,,1372,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,
,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,2024-11-26 04:41:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:42:00,43,,,,,,,,,,-24,,67,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510,,,,,,1101530520,,,,,,,,
,,,,,,,,,,,,,,,70,,,,,,,,,,,,,1432,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(8, 144, 121, 185)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:43:00,36,,,,,,,,,,-15,,67,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483,,,,,,1101530580,,,,,,,,
,,,,,,,,,,,,,,,72,,,,,,,,,,,,,1492,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:44:00,39,,,,,,,,,,-19,,67,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394,,,,,,1101530640,,,,,,,,
,,,,,,,,,,,,,,,71,,,,,,,,,,,,,1552,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 47, 61, 185)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:45:00,36,,,,,,,,,,-15,,67,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306,,,,,,1101530700,,,,,,,,
,,,,,,,,,,,,,,,70,,,,,,,,,,,,,1612,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 0, 4, 240)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:46:00,45,,,,,,,,,,-26,,67,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283,,,,,,1101530760,,,,,,,,
,,,,,,,,,,,,,,,72,,,,,,,,,,,,,1672,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:47:00,32,,,,,,,,,,-9,,67,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302,,,,,,1101530820,,,,,,,,
,,,,,,,,,,,,,,,71,,,,,,,,,,,,,1732,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:48:00,60,,,,,,,,,,-47,,67,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275,,,,,,1101530880,,,,,,,,
,,,,,,,,,,,,,,,75,,,,,,,,,,,,,1792,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:49:00,53,,,,,,,,,,-37,,66,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312,,,,,,1101530940,,,,,,,,
,,,,,,,,,,,,,,,71,,,,,,,,,,,,,1852,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:50:00,39,,,,,,,,,,-18,,66,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389,,,,,,1101531000,,,,,,,,
,,,,,,,,,,,,,,,70,,,,,,,,,,,,,1912,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:51:00,35,,,,,,,,,,-13,,66,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,1101531060,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(252, 147, 25, 185)",,,,,,,,,
,,,,,,,30,30,,,,54,marker,,,,,,,,,,,,,,2024-11-26 04:52:00,,,,,0,1101528420,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:52:00,34,,,,,,,,,,-12,,66,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311,,,,,,1101531120,,,,,,,,
,,,,,,,,,,,,,,,69,,,,,,,,,,,,,2032,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,2024-11-26 04:53:00,,,,,8,1101530220,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:53:00,30,,,,,,,,,,-7,,66,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342,,,,,,1101531180,,,,,,,,
,,,,,,,,,,,,,,,68,,,,,,,,,,,,,2092,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:54:00,27,,,,,,,,,,-3,,66,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420,,,,,,1101531240,,,,,,,,
,,,,,,,,,,,,,,,67,,,,,,,,,,,,,2152,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:55:00,33,,,,,,,,,,-11,,66,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434,,,,,,1101531300,,,,,,,,
,,,,,,,,,,,,,,,66,,,,,,,,,,,,,2212,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 147, 33, 185)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:56:00,-1,,,,,,,,,,101,,66,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391,,,,,,1101531360,,,,,,,,
,,,,,,,,,,,,,,,67,,,,,,,,,,,,,2272,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 20, 1, 176)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:57:00,67,,,,,,,,,,-56,,66,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409,,,,,,1101531420,,,,,,,,
,,,,,,,,,,,,,,,80,,,,,,,,,,,,,2332,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,
,,sedentary,"(136,)",,,,,,,,,,,,,4,,,,,,,,,,,2024-11-26 04:57:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:58:00,65,,,,,,,,,,-53,,66,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101531480,,,,,,,,
,,,,,,,,,,,,,,,76,,,,,,,,,,,,,2392,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,
76,3180.0,walking,"(102,)",1803.5,,,,,,,,,,,,3,,,,,,,,,,,,2392,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26 04:59:00,-2,,,,,,,,,,102,,66,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101531540,,,,,,,,
,,,,,,,,,,,,,,,83,,,,,,,,,,,,,2452,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 144, 16, 185)",,,,,,,,,
